location_id,neighbourhood_group,neighbourhood,latitude,longitude
942,Brooklyn,Prospect Heights,40.67425,-73.96514
945,Brooklyn,Williamsburg,40.72212,-73.95696
947,Staten Island,Graniteville,40.62109,-74.16534
954,Manhattan,Inwood,40.87039,-73.91611
955,Brooklyn,Williamsburg,40.704,-73.93285
957,Staten Island,Stapleton,40.62766,-74.07988
958,Manhattan,Upper East Side,40.7685,-73.96034
961,Manhattan,Washington Heights,40.83434,-73.94027
963,Queens,Briarwood,40.71151,-73.81561
971,Queens,Briarwood,40.71068,-73.81577
964,Queens,Ozone Park,40.68581,-73.84642
5512,Queens,Ozone Park,40.6844,-73.8472
967,Manhattan,Hell's Kitchen,40.76013,-73.99007
969,Manhattan,Nolita,40.72172,-73.99689
974,Manhattan,Upper West Side,40.7824,-73.98294
976,Manhattan,Harlem,40.82703,-73.94311
979,Manhattan,Lower East Side,40.72123,-73.98996
984,Manhattan,Harlem,40.80192,-73.95827
985,Manhattan,East Harlem,40.79314,-73.94853
998,Manhattan,East Harlem,40.79477,-73.95046
2347,Manhattan,East Harlem,40.7948,-73.94835
994,Brooklyn,Bushwick,40.68979,-73.91661
2510,Brooklyn,Bushwick,40.68799,-73.91677
2702,Brooklyn,Bushwick,40.68786,-73.91722
2892,Brooklyn,East New York,40.66759,-73.88584
2894,Brooklyn,East New York,40.66907,-73.88493
2901,Brooklyn,East New York,40.66874,-73.88548
26122,Brooklyn,Bushwick,40.68949,-73.91763
26960,Brooklyn,Bushwick,40.68818,-73.91519
1005,Brooklyn,Williamsburg,40.71348,-73.94447
15885,Brooklyn,Greenpoint,40.72311,-73.94489
1012,Manhattan,East Village,40.72978,-73.9793
1016,Manhattan,Upper West Side,40.77995,-73.98342
1018,Manhattan,Hell's Kitchen,40.76291,-73.99202
1023,Brooklyn,Crown Heights,40.67436,-73.956
2221,Brooklyn,Crown Heights,40.67414,-73.95667
1024,Manhattan,Washington Heights,40.83559,-73.94095
1032,Manhattan,Upper East Side,40.77548,-73.95183
1036,Manhattan,East Village,40.72507,-73.98861
1037,Manhattan,Harlem,40.82726,-73.9444
21534,Manhattan,Harlem,40.8255,-73.9435
1038,Manhattan,Harlem,40.82669,-73.94281
1156,Brooklyn,Bedford-Stuyvesant,40.68825,-73.92951
1046,Bronx,Mott Haven,40.81128,-73.92399
1048,Manhattan,Kips Bay,40.73903,-73.97975
1052,Brooklyn,Williamsburg,40.71756,-73.95282
2535,Brooklyn,Williamsburg,40.71571,-73.95813
1053,Manhattan,Harlem,40.8179,-73.94319
1054,Brooklyn,Windsor Terrace,40.64814,-73.97304
1056,Brooklyn,Canarsie,40.62897,-73.90334
1479,Brooklyn,Canarsie,40.62764,-73.90086
1618,Brooklyn,Canarsie,40.6258,-73.90004
1059,Brooklyn,Park Slope,40.67267,-73.98348
1066,Manhattan,Harlem,40.81669,-73.94267
1070,Manhattan,Harlem,40.80533,-73.95204
17456,Manhattan,Harlem,40.80742,-73.95214
1074,Manhattan,Harlem,40.81713,-73.94217
1076,Brooklyn,Williamsburg,40.7061,-73.94531
35683,Brooklyn,Williamsburg,40.70665,-73.94554
1082,Manhattan,Lower East Side,40.71746,-73.98782
25112,Brooklyn,Crown Heights,40.6775,-73.95404
36072,Brooklyn,Crown Heights,40.67618,-73.95607
1089,Queens,Jamaica,40.67747,-73.76493
1090,Manhattan,West Village,40.73123,-74.00591
1091,Manhattan,Lower East Side,40.72152,-73.99279
1093,Brooklyn,Crown Heights,40.66604,-73.95086
3869,Brooklyn,Crown Heights,40.66586,-73.95128
4896,Brooklyn,Crown Heights,40.66518,-73.95109
5046,Brooklyn,Crown Heights,40.66709,-73.9514
1094,Manhattan,Battery Park City,40.71012,-74.01504
1096,Manhattan,Morningside Heights,40.80661,-73.9576
1099,Brooklyn,Prospect-Lefferts Gardens,40.65955,-73.96066
1103,Queens,Long Island City,40.7502,-73.94189
1711,Queens,Long Island City,40.74997,-73.9397
1112,Manhattan,Two Bridges,40.71137,-73.99403
1118,Queens,Sunnyside,40.74679,-73.91853
1120,Manhattan,Upper West Side,40.77099,-73.9898
1123,Brooklyn,Fort Greene,40.68834,-73.97875
1130,Brooklyn,Gowanus,40.67858,-73.98537
1135,Brooklyn,Sunset Park,40.66221,-73.99743
1136,Manhattan,East Harlem,40.79313,-73.93493
1137,Brooklyn,Carroll Gardens,40.68444,-73.99904
1140,Brooklyn,Prospect Heights,40.67369,-73.96589
1146,Brooklyn,Columbia St,40.68721,-74.00147
1148,Queens,East Elmhurst,40.75541,-73.89239
1502,Queens,East Elmhurst,40.75772,-73.8953
1151,Brooklyn,Gowanus,40.67828,-73.99136
1152,Brooklyn,Williamsburg,40.71483,-73.96216
1153,Bronx,Allerton,40.8687,-73.8524
1158,Manhattan,Harlem,40.82392,-73.94205
1159,Brooklyn,Williamsburg,40.71384,-73.9474
1160,Manhattan,Upper West Side,40.7952,-73.9624
1162,Brooklyn,Prospect-Lefferts Gardens,40.65524,-73.95646
1719,Brooklyn,Prospect-Lefferts Gardens,40.65545,-73.95781
2518,Brooklyn,Flatbush,40.65393,-73.95845
9181,Brooklyn,Flatbush,40.6541,-73.95814
34008,Brooklyn,Prospect-Lefferts Gardens,40.65614,-73.9584
1164,Staten Island,New Springville,40.59274,-74.16178
1174,Manhattan,Upper East Side,40.77799,-73.95223
1175,Brooklyn,Bushwick,40.69227,-73.90852
1176,Manhattan,East Village,40.7276,-73.98347
2099,Manhattan,East Village,40.72792,-73.98507
1179,Bronx,Morris Heights,40.84937,-73.91328
8987,Bronx,Morris Heights,40.85073,-73.9128
1199,Brooklyn,Williamsburg,40.71577,-73.94084
1201,Manhattan,Upper East Side,40.77108,-73.95967
1206,Manhattan,Harlem,40.82749,-73.9382
1207,Brooklyn,South Slope,40.66777,-73.98367
1208,Brooklyn,Williamsburg,40.71423,-73.95305
1210,Manhattan,Chelsea,40.74341,-73.99298
1217,Manhattan,East Harlem,40.80762,-73.94017
1218,Brooklyn,Prospect Heights,40.67786,-73.97166
1221,Manhattan,Upper East Side,40.77761,-73.94606
4343,Manhattan,Upper West Side,40.78504,-73.97959
1226,Manhattan,Upper West Side,40.78111,-73.97739
1228,Queens,Astoria,40.75532,-73.91603
1232,Manhattan,Greenwich Village,40.73176,-73.99895
23441,Manhattan,West Village,40.73444,-73.99967
42823,Manhattan,Upper East Side,40.76725,-73.95864
1239,Brooklyn,Prospect Heights,40.6744,-73.96558
1241,Brooklyn,Bushwick,40.7014,-73.91333
1764,Manhattan,Harlem,40.82974,-73.94193
21452,Manhattan,Harlem,40.82316,-73.95343
1247,Manhattan,Little Italy,40.72006,-73.99579
1253,Manhattan,Greenwich Village,40.72987,-74.00082
1255,Brooklyn,Clinton Hill,40.68752,-73.96688
1257,Queens,Flushing,40.75578,-73.81948
2192,Queens,Flushing,40.75334,-73.81699
1262,Brooklyn,Greenpoint,40.72515,-73.95153
1265,Brooklyn,Windsor Terrace,40.6599,-73.98279
1273,Brooklyn,Park Slope,40.67981,-73.97967
1275,Manhattan,East Village,40.72718,-73.9812
1283,Manhattan,Chelsea,40.73971,-74.00221
1285,Manhattan,Upper West Side,40.80165,-73.96287
1489,Manhattan,Upper West Side,40.80114,-73.96378
3281,Manhattan,Upper West Side,40.80168,-73.96253
1286,Brooklyn,Bedford-Stuyvesant,40.68328,-73.9379
1287,Manhattan,East Village,40.72819,-73.97933
1294,Brooklyn,Crown Heights,40.67436,-73.94807
1808,Brooklyn,Crown Heights,40.67309,-73.94799
5818,Brooklyn,Crown Heights,40.67391,-73.9472
1295,Manhattan,Harlem,40.81199,-73.95116
1296,Brooklyn,Bedford-Stuyvesant,40.68586,-73.9501
5833,Brooklyn,Bedford-Stuyvesant,40.68531,-73.95185
8086,Brooklyn,Bedford-Stuyvesant,40.68634,-73.95112
8087,Brooklyn,Bedford-Stuyvesant,40.68563,-73.94953
33496,Brooklyn,Bedford-Stuyvesant,40.68579,-73.95038
33606,Brooklyn,Bedford-Stuyvesant,40.68537,-73.94974
33819,Brooklyn,Bedford-Stuyvesant,40.68585,-73.94919
34400,Brooklyn,Bedford-Stuyvesant,40.6854,-73.94976
1299,Brooklyn,Williamsburg,40.71603,-73.95665
1300,Manhattan,Harlem,40.82446,-73.95274
1305,Brooklyn,Crown Heights,40.6772,-73.9506
1306,Manhattan,Chinatown,40.71328,-73.99315
1308,Brooklyn,South Slope,40.66488,-73.98079
1309,Manhattan,East Harlem,40.78837,-73.94628
1311,Brooklyn,Greenpoint,40.73252,-73.95496
1313,Brooklyn,Greenpoint,40.72437,-73.94847
1314,Queens,Astoria,40.77115,-73.92275
1317,Manhattan,Hell's Kitchen,40.77032,-73.99493
1322,Brooklyn,Williamsburg,40.71099,-73.95217
1328,Manhattan,Harlem,40.80797,-73.9489
1329,Manhattan,SoHo,40.72466,-73.99632
1330,Manhattan,Tribeca,40.71552,-74.00749
1333,Brooklyn,Bedford-Stuyvesant,40.69079,-73.95809
1337,Manhattan,Inwood,40.86345,-73.92039
1338,Manhattan,Inwood,40.86284,-73.91955
1342,Brooklyn,Williamsburg,40.71316,-73.94532
1343,Manhattan,Washington Heights,40.8347,-73.94857
1345,Queens,Sunnyside,40.74124,-73.92273
1355,Queens,Cambria Heights,40.69249,-73.73382
1368,Queens,Cambria Heights,40.6916,-73.73323
1356,Brooklyn,Park Slope,40.6686,-73.98342
1361,Manhattan,Upper West Side,40.77471,-73.98261
1369,Manhattan,Upper West Side,40.79196,-73.97065
1372,Brooklyn,Cypress Hills,40.68375,-73.87065
2580,Brooklyn,Cypress Hills,40.68822,-73.8759
21052,Brooklyn,Cypress Hills,40.68668,-73.87565
23510,Brooklyn,Cypress Hills,40.68696,-73.87564
1377,Brooklyn,Williamsburg,40.71447,-73.95237
7702,Brooklyn,Williamsburg,40.71614,-73.95282
1378,Brooklyn,Bedford-Stuyvesant,40.68372,-73.9406
1737,Brooklyn,Bedford-Stuyvesant,40.68356,-73.94042
1380,Manhattan,Hell's Kitchen,40.76876,-73.99473
1381,Brooklyn,Crown Heights,40.66839,-73.96001
16402,Manhattan,Harlem,40.80304,-73.95148
1394,Brooklyn,Williamsburg,40.71382,-73.94164
1395,Manhattan,Upper East Side,40.77975,-73.94977
1397,Queens,Long Island City,40.74609,-73.94691
1696,Queens,Long Island City,40.74527,-73.94629
1398,Manhattan,SoHo,40.72625,-74.0018
1402,Brooklyn,Windsor Terrace,40.65193,-73.97301
1404,Brooklyn,Bushwick,40.70074,-73.92333
1405,Queens,Sunnyside,40.73607,-73.92439
1408,Manhattan,Upper West Side,40.79913,-73.96057
1412,Brooklyn,Cobble Hill,40.68648,-73.99257
1413,Manhattan,East Harlem,40.79512,-73.93182
1417,Manhattan,Inwood,40.87114,-73.91791
1418,Brooklyn,Williamsburg,40.71827,-73.96259
1419,Staten Island,Tompkinsville,40.63358,-74.0833
16353,Staten Island,Tompkinsville,40.63342,-74.08249
1421,Manhattan,Harlem,40.8224,-73.94358
1422,Manhattan,Hell's Kitchen,40.76376,-73.99161
1423,Queens,Astoria,40.75703,-73.91666
2183,Queens,Astoria,40.75537,-73.91648
1424,Manhattan,Midtown,40.74648,-73.98459
1426,Manhattan,Harlem,40.82732,-73.95112
1427,Brooklyn,Bedford-Stuyvesant,40.6951,-73.95605
1428,Brooklyn,Williamsburg,40.71256,-73.96626
20025,Brooklyn,Williamsburg,40.71332,-73.96585
1432,Manhattan,Gramercy,40.737,-73.98199
1436,Manhattan,Gramercy,40.73337,-73.984
1449,Brooklyn,Kensington,40.64573,-73.98013
1452,Manhattan,Upper East Side,40.7779,-73.95246
8325,Manhattan,Upper East Side,40.77224,-73.94844
1456,Manhattan,East Harlem,40.8014,-73.94361
1457,Queens,Ridgewood,40.69922,-73.90027
1458,Brooklyn,Williamsburg,40.70653,-73.94421
1461,Manhattan,Upper West Side,40.78754,-73.96989
1465,Manhattan,East Village,40.72771,-73.98172
1470,Manhattan,Inwood,40.86186,-73.92701
1471,Brooklyn,Bushwick,40.68888,-73.91911
1474,Brooklyn,Bushwick,40.68796,-73.91906
2140,Brooklyn,Bushwick,40.68923,-73.91946
1473,Manhattan,East Harlem,40.79591,-73.94801
1492,Manhattan,East Harlem,40.79417,-73.95101
1475,Brooklyn,Crown Heights,40.67138,-73.95577
1480,Queens,Ridgewood,40.70719,-73.89632
1481,Manhattan,West Village,40.73456,-74.00347
1482,Manhattan,Kips Bay,40.74166,-73.97811
1485,Queens,Astoria,40.77329,-73.92832
1486,Manhattan,Lower East Side,40.7195,-73.99416
1487,Queens,Ridgewood,40.70866,-73.91537
1490,Staten Island,Mariners Harbor,40.62879,-74.16062
1496,Manhattan,Harlem,40.80314,-73.95768
1499,Brooklyn,East New York,40.67635,-73.89124
1500,Manhattan,Upper East Side,40.78002,-73.95211
1503,Manhattan,Upper West Side,40.80373,-73.9679
26185,Brooklyn,Fort Greene,40.68634,-73.97388
1511,Brooklyn,Bushwick,40.68161,-73.90796
1513,Brooklyn,Bushwick,40.70234,-73.91849
1517,Brooklyn,Bedford-Stuyvesant,40.69114,-73.94601
1521,Manhattan,Hell's Kitchen,40.76422,-73.99382
1522,Manhattan,Midtown,40.76221,-73.97787
1525,Manhattan,Nolita,40.72177,-73.9961
1526,Manhattan,Chelsea,40.74034,-74.00259
3589,Manhattan,Chelsea,40.74106,-74.00262
8555,Manhattan,West Village,40.73267,-74.00379
1528,Brooklyn,Cobble Hill,40.68902,-73.99517
1529,Brooklyn,Prospect Heights,40.67793,-73.96577
2679,Brooklyn,Prospect Heights,40.6762,-73.96671
9906,Brooklyn,Williamsburg,40.70841,-73.9539
1533,Brooklyn,Fort Greene,40.6967,-73.97622
7923,Brooklyn,Fort Greene,40.69677,-73.97622
1534,Brooklyn,Williamsburg,40.70751,-73.9467
12201,Brooklyn,Williamsburg,40.70766,-73.94739
1540,Staten Island,Concord,40.60183,-74.08953
1552,Staten Island,Concord,40.60213,-74.0893
1545,Manhattan,Upper West Side,40.79854,-73.96089
1546,Queens,Jackson Heights,40.74869,-73.88293
37170,Queens,Jackson Heights,40.75166,-73.88088
1547,Brooklyn,Borough Park,40.63324,-73.99461
1553,Brooklyn,Carroll Gardens,40.68344,-73.9933
1555,Brooklyn,Williamsburg,40.71534,-73.94906
1558,Brooklyn,Bedford-Stuyvesant,40.68712,-73.95876
1572,Brooklyn,Bedford-Stuyvesant,40.68724,-73.95837
1560,Brooklyn,Williamsburg,40.71055,-73.94915
17521,Brooklyn,Williamsburg,40.71124,-73.94861
1561,Bronx,Allerton,40.85956,-73.87067
1688,Bronx,Allerton,40.85914,-73.86979
11352,Bronx,Norwood,40.87709,-73.88228
1565,Manhattan,Harlem,40.82655,-73.93943
1567,Manhattan,Upper West Side,40.80155,-73.96569
1570,Brooklyn,Crown Heights,40.67641,-73.95729
1580,Brooklyn,Williamsburg,40.71927,-73.95591
6052,Brooklyn,Williamsburg,40.7188,-73.95775
1584,Brooklyn,Williamsburg,40.70866,-73.95166
4509,Brooklyn,Williamsburg,40.70667,-73.94921
1586,Brooklyn,Williamsburg,40.70061,-73.9552
1587,Manhattan,Harlem,40.81073,-73.9437
1588,Manhattan,Harlem,40.80517,-73.95404
1590,Brooklyn,Borough Park,40.64431,-74.00016
1592,Brooklyn,Sunset Park,40.65989,-73.99536
1594,Brooklyn,Williamsburg,40.71141,-73.95427
7323,Brooklyn,Williamsburg,40.71074,-73.95429
1596,Manhattan,Harlem,40.81908,-73.94776
1600,Brooklyn,Greenpoint,40.72661,-73.94586
4074,Brooklyn,Greenpoint,40.72561,-73.94745
19957,Brooklyn,Greenpoint,40.72641,-73.94657
1601,Manhattan,East Village,40.7232,-73.97927
1743,Manhattan,East Village,40.72381,-73.97896
2761,Manhattan,East Village,40.72307,-73.97911
1602,Brooklyn,Williamsburg,40.71714,-73.95447
1606,Queens,Long Island City,40.74975,-73.93688
1607,Brooklyn,Bushwick,40.70226,-73.92797
1614,Manhattan,Inwood,40.85963,-73.93107
1623,Manhattan,Harlem,40.81161,-73.94046
1624,Brooklyn,Park Slope,40.6747,-73.98245
1625,Manhattan,Chelsea,40.74314,-74.00119
1626,Manhattan,Gramercy,40.73158,-73.98303
1629,Brooklyn,Crown Heights,40.67652,-73.9614
1631,Queens,Flushing,40.76372,-73.79201
1633,Manhattan,Upper West Side,40.77938,-73.98247
4088,Manhattan,Upper West Side,40.77848,-73.98334
39289,Manhattan,Upper West Side,40.77824,-73.98255
39292,Manhattan,Upper West Side,40.78012,-73.98279
1637,Brooklyn,Bedford-Stuyvesant,40.67968,-73.94715
1643,Manhattan,East Village,40.73233,-73.98695
1645,Manhattan,Upper West Side,40.80193,-73.96703
1647,Queens,Long Island City,40.75754,-73.93004
4315,Queens,Maspeth,40.73726,-73.89792
4817,Queens,Maspeth,40.74064,-73.89956
4818,Queens,Astoria,40.771,-73.92563
5180,Queens,Woodside,40.75338,-73.90618
5224,Queens,Astoria,40.76577,-73.91471
5775,Queens,Astoria,40.76496,-73.91169
5776,Queens,Astoria,40.75896,-73.9153
6127,Queens,Astoria,40.76496,-73.9282
6276,Manhattan,Upper West Side,40.78628,-73.97264
7846,Queens,Jackson Heights,40.75181,-73.89064
10464,Queens,Long Island City,40.75547,-73.91867
12455,Queens,Astoria,40.75806,-73.91345
12832,Queens,Astoria,40.76036,-73.924
17984,Queens,Jackson Heights,40.74684,-73.89252
19263,Manhattan,Upper West Side,40.78895,-73.96754
22405,Queens,Woodside,40.75527,-73.90835
32024,Queens,Astoria,40.77182,-73.92867
1650,Brooklyn,Bushwick,40.70118,-73.92826
1655,Brooklyn,Clinton Hill,40.68468,-73.96303
1659,Queens,Astoria,40.76605,-73.92922
1660,Brooklyn,Bushwick,40.70022,-73.93032
3840,Brooklyn,Bushwick,40.70054,-73.92954
8416,Brooklyn,Bushwick,40.69918,-73.92886
1662,Brooklyn,Flatbush,40.64073,-73.95832
1664,Brooklyn,Flatbush,40.64232,-73.9572
2678,Brooklyn,Flatbush,40.64187,-73.9586
1663,Brooklyn,Williamsburg,40.70369,-73.93284
1668,Brooklyn,Williamsburg,40.70745,-73.94307
14004,Brooklyn,Williamsburg,40.7054,-73.94283
1669,Brooklyn,Williamsburg,40.71203,-73.95993
9249,Queens,Bayside,40.75873,-73.76244
1674,Queens,Astoria,40.77016,-73.92316
1675,Brooklyn,Bushwick,40.69254,-73.91092
2176,Brooklyn,Bushwick,40.69449,-73.91156
16585,Brooklyn,Bushwick,40.69407,-73.91124
36744,Brooklyn,Bushwick,40.69387,-73.9102
36745,Brooklyn,Bushwick,40.69418,-73.9114
1679,Manhattan,Washington Heights,40.83556,-73.94609
1680,Manhattan,East Village,40.72439,-73.97767
1689,Brooklyn,Bedford-Stuyvesant,40.69407,-73.94551
1690,Brooklyn,Fort Greene,40.69377,-73.97009
1691,Manhattan,Upper East Side,40.77032,-73.95331
1693,Manhattan,West Village,40.73461,-74.00594
1694,Manhattan,East Village,40.72578,-73.98448
1700,Brooklyn,Bedford-Stuyvesant,40.6953,-73.95832
1930,Manhattan,Civic Center,40.7123,-73.99946
1706,Bronx,Port Morris,40.80461,-73.92276
1710,Manhattan,Lower East Side,40.71502,-73.98192
1714,Manhattan,West Village,40.73186,-74.00329
1725,Manhattan,Nolita,40.72232,-73.99343
1727,Manhattan,Harlem,40.79863,-73.95292
1729,Manhattan,Washington Heights,40.85082,-73.9378
14878,Manhattan,East Village,40.72982,-73.98823
1735,Manhattan,Harlem,40.82169,-73.93882
1740,Manhattan,Inwood,40.8678,-73.92619
1742,Brooklyn,Prospect-Lefferts Gardens,40.65586,-73.95953
1744,Queens,Ditmars Steinway,40.77452,-73.90889
1748,Brooklyn,South Slope,40.66882,-73.98841
1750,Brooklyn,Williamsburg,40.70773,-73.9566
8031,Manhattan,Washington Heights,40.85457,-73.94062
1769,Manhattan,Chinatown,40.71786,-73.99518
1771,Manhattan,Washington Heights,40.83329,-73.93834
1774,Brooklyn,Greenpoint,40.73159,-73.95048
1776,Queens,Elmhurst,40.73698,-73.87763
1777,Queens,Elmhurst,40.73842,-73.87609
3288,Queens,Elmhurst,40.73943,-73.87475
1778,Brooklyn,Williamsburg,40.70876,-73.94971
15312,Brooklyn,Williamsburg,40.71065,-73.95115
1781,Manhattan,Harlem,40.83378,-73.94966
1782,Queens,Kew Gardens,40.70947,-73.82922
1785,Manhattan,East Harlem,40.78728,-73.94579
1786,Brooklyn,Williamsburg,40.70281,-73.94328
1792,Brooklyn,Bedford-Stuyvesant,40.68194,-73.92757
1794,Brooklyn,Kensington,40.63547,-73.97417
1800,Manhattan,Upper East Side,40.77171,-73.95042
1802,Brooklyn,Bushwick,40.6916,-73.92294
1810,Manhattan,Harlem,40.82513,-73.94617
1812,Queens,Flushing,40.75979,-73.81016
1886,Queens,Flushing,40.76074,-73.80969
1907,Queens,Flushing,40.76,-73.81117
1909,Queens,Flushing,40.76014,-73.81146
1814,Manhattan,Harlem,40.82258,-73.95418
1815,Manhattan,Harlem,40.82238,-73.95534
1817,Manhattan,Harlem,40.82173,-73.95548
1819,Manhattan,Harlem,40.82233,-73.95568
1816,Manhattan,East Harlem,40.79106,-73.95058
1820,Brooklyn,Bedford-Stuyvesant,40.68615,-73.93095
1822,Brooklyn,Clinton Hill,40.69413,-73.96389
1980,Brooklyn,Clinton Hill,40.69494,-73.96372
17579,Brooklyn,Clinton Hill,40.69561,-73.96269
1824,Brooklyn,Greenpoint,40.73319,-73.95623
1827,Brooklyn,Crown Heights,40.67231,-73.96032
1828,Manhattan,Chelsea,40.75284,-74.00138
1829,Manhattan,Harlem,40.81024,-73.94154
1830,Manhattan,Harlem,40.80997,-73.93992
1831,Manhattan,Lower East Side,40.72125,-73.99272
1832,Brooklyn,Bushwick,40.69763,-73.93102
1833,Brooklyn,Williamsburg,40.71622,-73.96042
1838,Staten Island,Tompkinsville,40.63132,-74.08799
1839,Manhattan,Harlem,40.80394,-73.9506
1840,Brooklyn,Crown Heights,40.67828,-73.95646
1841,Brooklyn,Bedford-Stuyvesant,40.68407,-73.93944
32808,Brooklyn,Bedford-Stuyvesant,40.68354,-73.94003
1842,Brooklyn,Clinton Hill,40.68334,-73.96704
22005,Brooklyn,Clinton Hill,40.68352,-73.96771
1843,Brooklyn,Prospect-Lefferts Gardens,40.66229,-73.96296
1845,Brooklyn,Bedford-Stuyvesant,40.6938,-73.94698
2058,Brooklyn,Bedford-Stuyvesant,40.6943,-73.94538
2086,Brooklyn,Bedford-Stuyvesant,40.69437,-73.94519
1849,Brooklyn,Midwood,40.62908,-73.95965
1850,Manhattan,East Village,40.72632,-73.97907
1852,Brooklyn,Bushwick,40.70738,-73.92213
1855,Manhattan,Washington Heights,40.85123,-73.93223
1856,Brooklyn,Greenpoint,40.73184,-73.95802
1954,Brooklyn,Greenpoint,40.73404,-73.95737
1857,Manhattan,Lower East Side,40.71921,-73.99116
1865,Queens,Long Island City,40.7529,-73.92985
3104,Queens,Long Island City,40.75283,-73.92915
21541,Queens,Long Island City,40.75276,-73.93102
1870,Manhattan,East Village,40.72876,-73.98413
1871,Brooklyn,Prospect Heights,40.68062,-73.97042
1877,Manhattan,Chelsea,40.7466,-73.99219
1878,Manhattan,Chelsea,40.74712,-73.99514
2487,Manhattan,Chelsea,40.7433,-73.99832
1881,Brooklyn,Williamsburg,40.71541,-73.94464
1887,Manhattan,Harlem,40.8129,-73.95213
1892,Brooklyn,Clinton Hill,40.69691,-73.96713
1897,Brooklyn,Bedford-Stuyvesant,40.68941,-73.95247
1898,Brooklyn,Bushwick,40.7077,-73.92212
1899,Manhattan,Lower East Side,40.71275,-73.98682
1901,Manhattan,Upper West Side,40.78429,-73.97815
1908,Brooklyn,Prospect-Lefferts Gardens,40.6593,-73.95686
5631,Brooklyn,Prospect-Lefferts Gardens,40.66079,-73.95693
40622,Brooklyn,Prospect-Lefferts Gardens,40.65952,-73.95526
1910,Manhattan,Harlem,40.80712,-73.95316
1916,Brooklyn,Williamsburg,40.7106,-73.96532
